file,sha256,perceptual_hash,crop,condition,source_dataset,source_url,license,original_filename,environment,split
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0186.jpg,3919f24cf25107f7742d94b8dc4a42dadfeb0d391d4d051b92a3398188e5909b,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0186.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0187.jpg,aad3f0e0242e6f04862a8461cb6a96f6b88ddad73710587cab8ef8151a935f8e,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0187.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0188.jpg,9ea0643e1a15dc8212cfe3540c2102f3ecc5882d5d9381ccf46da66698f57564,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0188.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0189.jpg,15c4ae25aaa558c7f302690e1b240fc2b5abcf1c2e4717866fff2836c4e3f95f,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0189.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0190.jpg,664d7956e05d47002d0e403732b17484927a774c8d519291ec3cc706bb0cbcf9,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0190.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0191.jpg,e5a437f6307b77e6d7861ec2fcea17f54dd6e646fa1fd18a665d23d7cbd2e47b,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0191.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0192.jpg,4d4d2dec4a2302e7f0af6e81b34aee318e982a777c361ff9404b2e3dd7668044,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0192.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0193.jpg,314556643c582ed410369a4559f5db74fe183c6ee4e7f1e488e3a9331d8909bb,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0193.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0194.jpg,945e905a1f41abad7d8585eaa72bfe0b42056031ddf6dda6c0af577dc6e166a1,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0194.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0195.jpg,9a8f554ec6bc0ec68969a422dac81a8d1dca2c3b3d83a99e4c093e5b2c42f0bd,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0195.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0196.jpg,7ea55dd606bf9b59a8a5ddf9036b4ac94538d03cbcfea94ad3f71409bc11c824,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0196.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0197.jpg,65b670198e06f2439fb911b7cdf214385a7d6570177919f56222206eb79c17ef,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0197.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0198.jpg,7629b61f08998488cf71c849f667e208ccd8b50bd0f2c413d08d1d0bfb9a49d9,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0198.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0199.jpg,2f526729e567e0d9a31fef2315f9407819990202dd36bb3745fbd35230f4f5f6,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0199.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0200.jpg,fc797f137c1c8b166d2e9a39213226a93364320c0767522ff010a08ee72dc7c8,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0200.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0201.jpg,443314f5018c4ba8e4c95b8f7a0f85eee5e11b702fd72a7c6407071f386a2dfc,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0201.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0202.jpg,66598ef79b5875b2f17f0732dead3e5bf2fcf83d38bf620607631487a8986157,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0202.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0203.jpg,c41d8b4e98ac9d4c16bbbd93bec595086bb276f2f82c2ddbc56d4dc443afad13,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0203.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0204.jpg,08cebed84715a4450984b66010ecbb180334fde4623a0f82dff62b716ebf000a,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0204.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0205.jpg,88688ffdbca22ac16dc488e5d20671233a909469108ef4264edc2f54efdb1a37,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0205.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0206.jpg,c7c95c39df9ef7e185208494f2171e6f589c9b4be4d17895555c1c56dfc73686,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0206.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0207.jpg,7ddbd9b72dd2ead97fad920f5cac7b5b9aaad9501cbafae51e408f328304224a,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0207.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0208.jpg,358c37b163aefc65990dddee9a8b1f6875c50d05e79773ab59d5d3018adfcbe1,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0208.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0209.jpg,85684206486505ed3953cbd65c69f1b128028427c0b14b45f7d01d08ad838025,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0209.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0210.jpg,3fe44296c8264028da1644f3aee065ba5f658faf216db52fc8588ef325743d54,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0210.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0211.jpg,239452cc0f198fa359a32f17e230775934fd4a65048ed754fe7b9f0a80b7b733,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0211.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0212.jpg,2041c97567946c3f7a13717271f9ba8a0d21037f0e466e379d5be060d9ca6efb,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0212.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0213.jpg,f869ad381ad073d33d067e5bdb567dba227eb0b6afbb437537590ea8f1b1a2d4,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0213.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0214.jpg,1de4536b1ae18a0382a1c6fb661d19647afcdac1679adc997a75d74f9a59b0fc,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0214.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0215.jpg,32a1e9f15947ac9b27ce328e2427feafddc63853125a5df6a2fa4f3ce89584a6,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0215.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0216.jpg,33fe61e50d45d17e9cb62f8b5ce8a843dcf5cec0c4f9e6a45c3ef1271124d0a8,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0216.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0217.jpg,3308f14caa5aa4139b61f3a799f9acbcaede5c88e193bfccbd701a8cb03dcbea,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0217.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0218.jpg,d42b91e06f1ac6a641538ed63d4cb91e08a7dc6992053e317e17500f59849ee3,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0218.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0219.jpg,2ac90d8dc8b81f4eed35c1172831edd24e91738d54c0011002be2527f05f9f07,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0219.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0220.jpg,56da1ccdb886ff91a85238057c6b4d936e3ea4c42365db27ba7be9666323add0,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0220.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0221.jpg,bd9ba1b220f3847cc00d762c883799fb6bb8f5b915fe5a191b7e02b7c5a2302a,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0221.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0222.jpg,c54db3c7b9e4e948c27000fa8247ed68e3c8556bc895683b8f25f53f17c58da2,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0222.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0223.jpg,52cc6bab85186be86aead1c5f4163a1cb1412a1a0392e18412a751230a5303a9,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0223.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0224.jpg,0751b795551b14b0978378de73e2a6cd5421e399a35f3f3fd45e147cd71693f2,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0224.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0225.jpg,fa66e9d7d1eeb18daa75398ad3efee98ad507edf008b0b487d266ea66b375efb,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0225.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0226.jpg,004056f7996665425d2bc55f347f35214f514030045dfae89395e28f4a4a16bd,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0226.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0227.jpg,600aa2c674e2b96212a8bddc14b5ff4bbbcff654ea3ff7883ab0800869f1f9e5,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0227.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0228.jpg,bda5129767143622d0f9eb9279ab9c6b401a858e44692ec7bac9d9404b596bfc,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0228.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0229.jpg,7da871f2796f4e05d9e3b8cef03fea540e7cf4d8653efea36eba1ba88519ad09,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0229.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0230.jpg,6f9df358fde97e341fe50ff7c17205731063da4a437113006e3524b6b4e5a3e8,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0230.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0231.jpg,f27db794051c7d34b18d562e4daad19d6361b212697cc48e15622e613ea14362,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0231.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0232.jpg,9e7ad9d284d3582b07d1cfdf95d92567333024980026330398d766286b89fcf0,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0232.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0233.jpg,5fcc7fbabbdcc030cdc795c9b9b199710279211a577897820a9d64b5097b399e,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0233.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0234.jpg,15aa14c1f163b97d7cbea9a1a6f1b7a491ebef05305048c8e305033d0d1344ac,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0234.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0235.jpg,9bcd81bccf5c150c2f6d8670fe186bd508ee46ca4b2c0e4003953d00c65f39a1,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0235.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0236.jpg,ca9b49fdc05c271975966c024f63ed4432b45059f356b83ce51c11364c125bd7,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0236.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0237.jpg,a04acbdab73691608def4c58e837267f0d681df3d4253cf405b98c0bbc763a5c,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0237.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0238.jpg,3a55c4e84824c6dc66916a7f2844c6e415b48e501713db7d006b6225dd02bcd3,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0238.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0239.jpg,90811b78d6f392586296179ba8048d1f1ec8a35cc59155ec49b0c3bbe9428266,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0239.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0240.jpg,05008f16088fa6605db72f7ef4a68dcba46039f145f38d3bcf0eab5de9c57f85,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0240.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0241.jpg,ae2fca6f03b45060fc6e11ea14e8a02b19e513624b069834fd064250c93c0fd6,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0241.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0242.jpg,9e6cf4143984f3236a73f8e38db8232cee90158e2f15eca7aed1713517334628,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0242.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0243.jpg,c2fdb2675e07e4bad27b51a9dc7041ccac1abba228312673211b1837cf8629b4,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0243.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0244.jpg,b8e66b2be84aeb5a5f8d88a9417420cb0578613e27ae450e79643397a5d53e24,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0244.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0245.jpg,7987b54d3f8e7cb0d006efe0ba47fa99192a23a6e966fb287f62569fc6540ffd,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0245.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0246.jpg,b55b2985c41758ef6c4c2c875d67f7b2b9b4f8b5af702dfa615e72ca6be309b4,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0246.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0247.jpg,9b41a557463427411891ab73fc8a4c2bd6605f4e4f3bbf15bef137b7586589cc,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0247.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0248.jpg,245091e8b291bb34b21cf2d63b535f5dc849083b4008210f254fcc17e67b3b9c,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0248.jpg,field,train
Pumpkin-Bacterial Leaf Spot/Pumpkin-Bacterial Leaf Spot_scale_0249.jpg,449ea17209903da68bf3235ca3edfad74fa51dd319b0baad56214d3fefc74ecd,0000000001111110011111100111111001111110011111100111111000000000,Pumpkin,Bacterial Spot,Zenodo Cucurbit Repo,https://doi.org/10.5281/zenodo.5562723,CC BY 4.0,Pumpkin-Bacterial Leaf Spot_raw_0249.jpg,field,train
